slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
10,3.523748819134198e-05,3.523748819134198e-05,1.148315641330555e-05,1.148315641330555e-05,7.975557309691794e-06,7.975557309691794e-06,5.1272340897412505e-06,5.1272340897412505e-06,40.13405424604774,40.13405424604774,45.0399462114997,45.0399462114997,46.61056726171806,46.61056726171806,48.57542192652157,48.57542192652157
11,0.0005382743547670543,0.0005382743547670543,0.0001995821949094534,0.0001995821949094534,0.0001297101262025535,0.0001297101262025535,8.662207255838439e-05,8.662207255838439e-05,29.049000377587785,29.049000377587785,33.042288865196504,33.042288865196504,34.67188777479643,34.67188777479643,36.49913170342751,36.49913170342751
12,0.00031528144609183073,0.00031528144609183073,0.00011506639566505328,0.00011506639566505328,6.964560452615842e-05,6.964560452615842e-05,4.324836845626123e-05,4.324836845626123e-05,30.581463073713465,30.581463073713465,35.04630862293307,35.04630862293307,37.149094769781335,37.149094769781335,39.220743420053324,39.220743420053324
13,0.00018534927221480757,0.00018534927221480757,6.722152465954423e-05,6.722152465954423e-05,3.6104709579376504e-05,3.6104709579376504e-05,2.4550596208428033e-05,2.4550596208428033e-05,32.89197891820823,32.89197891820823,37.30127028579318,37.30127028579318,40.00266364062046,40.00266364062046,41.68853839979248,41.68853839979248
14,0.0003318161179777235,0.0003318161179777235,0.00012221286306157708,0.00012221286306157708,6.833553925389424e-05,6.833553925389424e-05,4.155888018431142e-05,4.155888018431142e-05,30.361028286932306,30.361028286932306,34.6996863815522,34.6996863815522,37.22751127901438,37.22751127901438,39.393887431787164,39.393887431787164
15,0.0009500451851636171,0.0009500451851636171,0.0004102039383724332,0.0004102039383724332,0.0002566879556979984,0.0002566879556979984,0.0001414746802765876,0.0001414746802765876,33.94710855835411,33.94710855835411,37.89036105876261,37.89036105876261,39.72162503913867,39.72162503913867,41.42303183680161,41.42303183680161
16,0.00030524173052981496,0.00030524173052981496,0.00011188810458406806,0.00011188810458406806,7.05951897543855e-05,7.05951897543855e-05,4.216150045976974e-05,4.216150045976974e-05,30.76312956786543,30.76312956786543,35.084513615969115,35.084513615969115,37.09587076292148,37.09587076292148,39.33567638450954,39.33567638450954
17,0.000690452114213258,0.000690452114213258,0.0002597106504254043,0.0002597106504254043,0.00014965167792979628,0.00014965167792979628,9.473120007896796e-05,9.473120007896796e-05,28.020640376814075,28.020640376814075,31.960009779536914,31.960009779536914,34.112847483184396,34.112847483184396,36.20328026279148,36.20328026279148
18,6.129253597464412e-05,6.129253597464412e-05,1.9880817490047775e-05,1.9880817490047775e-05,1.2818140021408908e-05,1.2818140021408908e-05,8.509893632435706e-06,8.509893632435706e-06,37.70461124258664,37.70461124258664,42.61785748430425,42.61785748430425,44.53091632012847,44.53091632012847,46.34086143120972,46.34086143120972
19,0.001129735610447824,0.001129735610447824,0.00042747249244712293,0.00042747249244712293,0.0002636679564602673,0.0002636679564602673,0.00019021723710466176,0.00019021723710466176,31.187574088505656,31.187574088505656,34.282372608908844,34.282372608908844,36.13986789222521,36.13986789222521,37.82601311255881,37.82601311255881
20,0.00030555028934031725,0.00030555028934031725,0.00010953788296319544,0.00010953788296319544,7.18476003385149e-05,7.18476003385149e-05,4.4096363126300275e-05,4.4096363126300275e-05,30.718794504451076,30.718794504451076,35.17531203390581,35.17531203390581,37.00903256765608,37.00903256765608,39.14198706589748,39.14198706589748
21,0.00019471529230941087,0.00019471529230941087,7.311242370633408e-05,7.311242370633408e-05,5.113094812259078e-05,5.113094812259078e-05,2.9783814170514233e-05,2.9783814170514233e-05,32.68464148939881,32.68464148939881,36.949610791875,36.949610791875,38.505905276806054,38.505905276806054,40.87851377846714,40.87851377846714
22,2.9236971386126243e-05,2.9236971386126243e-05,1.3161668903194368e-05,1.3161668903194368e-05,6.774169378331862e-06,6.774169378331862e-06,5.534036063181702e-06,5.534036063181702e-06,40.95724273513407,40.95724273513407,44.44682643582621,44.44682643582621,47.34174707840576,47.34174707840576,48.2724062698242,48.2724062698242
23,0.00043846172047778964,0.00043846172047778964,0.00015626799722667783,0.00015626799722667783,9.454016981180757e-05,9.454016981180757e-05,8.679370512254536e-05,8.679370512254536e-05,29.522489879127004,29.522489879127004,33.950968028595284,33.950968028595284,35.999710200617,35.999710200617,36.50332441720355,36.50332441720355
24,5.3038827900309116e-05,5.3038827900309116e-05,2.0403314920258708e-05,2.0403314920258708e-05,1.3295038115757052e-05,1.3295038115757052e-05,8.527249519829638e-06,8.527249519829638e-06,38.34416210725338,38.34416210725338,42.50005712300005,42.50005712300005,44.36577735413974,44.36577735413974,46.33763204117405,46.33763204117405
25,0.0011121573625132442,0.0011121573625132442,0.00040541792986914515,0.00040541792986914515,0.0002498552785255015,0.0002498552785255015,0.00014415630721487105,0.00014415630721487105,32.46654791066803,32.46654791066803,37.17442219041722,37.17442219041722,39.04343687699459,39.04343687699459,40.454108672720864,40.454108672720864
26,0.0006304830312728882,0.0006304830312728882,0.0002813252795021981,0.0002813252795021981,0.0001573325862409547,0.0001573325862409547,0.00012539562885649502,0.00012539562885649502,30.76491046819308,30.76491046819308,34.228961891939804,34.228961891939804,36.342939376059796,36.342939376059796,37.37691254880157,37.37691254880157
27,3.213151649106294e-05,3.213151649106294e-05,1.3808942640025634e-05,1.3808942640025634e-05,7.1395738814317156e-06,7.1395738814317156e-06,5.7155430113198236e-06,5.7155430113198236e-06,40.5250264671875,40.5250264671875,44.21376085232633,44.21376085232633,47.08871159392497,47.08871159392497,48.09118033951272,48.09118033951272
28,0.00039447611197829247,0.00039447611197829247,0.00014390188152901828,0.00014390188152901828,7.401207403745502e-05,7.401207403745502e-05,4.529469151748344e-05,4.529469151748344e-05,30.081903546337227,30.081903546337227,34.52247100396899,34.52247100396899,37.29472555967732,37.29472555967732,39.22595459715312,39.22595459715312
29,0.0001113607213483192,0.0001113607213483192,4.1838087781798095e-05,4.1838087781798095e-05,2.7077547201770358e-05,2.7077547201770358e-05,1.662650720390957e-05,1.662650720390957e-05,35.10730326130121,35.10730326130121,39.36612744941024,39.36612744941024,41.260233419198144,41.260233419198144,43.393913816596296,43.393913816596296
30,0.00017283107445109636,0.00017283107445109636,6.8938490585424e-05,6.8938490585424e-05,3.776825178647414e-05,3.776825178647414e-05,2.4323408069903962e-05,2.4323408069903962e-05,33.21830373434932,33.21830373434932,37.19041743627011,37.19041743627011,39.80532494471396,39.80532494471396,41.72499580567046,41.72499580567046
